Company Name,Raw Card Text,Company Rating,Reviews,Industry,Location
Delhivery,Delhivery | Follow | 3.7 | (8.3k) | Logistics | Gurugram +795 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 8.3k | Reviews | 23.2k | Salaries | 651 | Interviews | 369 | Jobs | 665 | Benefits | 81 | Photos,3.7,23.2,Logistics,Gurugram +795 other locations
Hexaware Technologies,"Hexaware Technologies | Follow | 3.4 | (8.2k) | IT Services & Consulting | Chennai +73 other locations | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 8.2k | Reviews | 57.1k | Salaries | 868 | Interviews | 1.6k | Jobs | 599 | Benefits | 30 | Photos",3.4,57.1,IT Services & Consulting,Chennai +73 other locations
JPMorgan Chase & Co.,JPMorgan Chase & Co. | Follow | 3.8 | (8.2k) | Financial Services | Bengaluru +67 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 8.2k | Reviews | 94.1k | Salaries | 908 | Interviews | 350 | Jobs | 897 | Benefits | 14 | Photos,3.8,94.1,Financial Services,Bengaluru +67 other locations
ICICI Prudential Life Insurance,"ICICI Prudential Life Insurance | Follow | 3.9 | (8.2k) | Insurance | Mumbai +522 other locations | Highly Rated For | Job Security, Salary, Skill Development | To view salary insights | Select designation | 8.2k | Reviews | 23.1k | Salaries | 504 | Interviews | 18 | Jobs | 642 | Benefits | 16 | Photos",3.9,23.1,Insurance,Mumbai +522 other locations
Ujjivan Small Finance Bank,"Ujjivan Small Finance Bank | Follow | 4.0 | (8.1k) | Banking | Bengaluru +569 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Company Culture, Work Life Balance, Skill Development | To view salary insights | Select designation | 8.1k | Reviews | 13.3k | Salaries | 349 | Interviews | 193 | Jobs | 603 | Benefits | 27 | Photos",4.0,13.3,Banking,Bengaluru +569 other locations
Jana Small Finance Bank,"Jana Small Finance Bank | Follow | 3.7 | (8.1k) | Banking | Bengaluru +441 other locations | Highly Rated For | Salary | Critically Rated For | Company Culture, Work Satisfaction, Promotions | To view salary insights | Select designation | 8.1k | Reviews | 14.2k | Salaries | 325 | Interviews | 138 | Jobs | 621 | Benefits | 19 | Photos",3.7,14.2,Banking,Bengaluru +441 other locations
Ekart Logistics,Ekart Logistics | Follow | 3.9 | (8.1k) | Logistics | Bengaluru +764 other locations | Highly Rated For | Skill Development | Critically Rated For | Promotions | To view salary insights | Select designation | 8.1k | Reviews | 18k | Salaries | 430 | Interviews | -- | Jobs | 440 | Benefits | 95 | Photos,3.9,18.0,Logistics,Bengaluru +764 other locations
Zydus Lifesciences,"Zydus Lifesciences | Follow | 4.0 | (8k) | Pharma | Ahmedabad +190 other locations | Highly Rated For | Salary, Skill Development, Company Culture | To view salary insights | Select designation | 8k | Reviews | 20.7k | Salaries | 598 | Interviews | 30 | Jobs | 724 | Benefits | 21 | Photos",4.0,20.7,Pharma,Ahmedabad +190 other locations
Sun Pharmaceutical Industries,"Sun Pharmaceutical Industries | Follow | 4.0 | (8k) | Pharma | Vadodara +269 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Salary, Skill Development, Job Security | To view salary insights | Select designation | 8k | Reviews | 24.1k | Salaries | 730 | Interviews | 311 | Jobs | 645 | Benefits | 8 | Photos",4.0,24.1,Pharma,Vadodara +269 other locations
KPMG India,"KPMG India | Follow | 3.4 | (7.9k) | Management Consulting | Bengaluru +124 other locations | Critically Rated For | Promotions, Work Life Balance, Work Satisfaction | To view salary insights | Select designation | 7.9k | Reviews | 72k | Salaries | 975 | Interviews | 68 | Jobs | 789 | Benefits | 10 | Photos",3.4,72.0,Management Consulting,Bengaluru +124 other locations
HGS,"HGS | Follow | 3.7 | (7.8k) | Emerging Technologies | Bengaluru +125 other locations | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 7.8k | Reviews | 20.1k | Salaries | 281 | Interviews | 42 | Jobs | 970 | Benefits | 32 | Photos",3.7,20.1,Emerging Technologies,Bengaluru +125 other locations
Axis Max Life Insurance,"Axis Max Life Insurance | Follow | 4.0 | (7.7k) | Insurance | New Delhi +533 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Company Culture, Work Life Balance, Job Security | To view salary insights | Select designation | 7.7k | Reviews | 20.9k | Salaries | 447 | Interviews | 2.5k | Jobs | 564 | Benefits | 22 | Photos",4.0,20.9,Insurance,New Delhi +533 other locations
Lupin,"Lupin | Follow | 4.1 | (7.7k) | Pharma | Pune +210 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Company Culture, Skill Development, Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 7.7k | Reviews | 22.9k | Salaries | 466 | Interviews | 76 | Jobs | 797 | Benefits | 11 | Photos",4.1,22.9,Pharma,Pune +210 other locations
Amazon Development Centre India,"Amazon Development Centre India | Follow | 3.8 | (7.6k) | Internet | Hyderabad +148 other locations | Highly Rated For | Company Culture, Work Life Balance | Critically Rated For | Promotions, Job Security, Skill Development | To view salary insights | Select designation | 7.6k | Reviews | 39.5k | Salaries | 919 | Interviews | 23 | Jobs | 612 | Benefits | 13 | Photos",3.8,39.5,Internet,Hyderabad +148 other locations
ITC,"ITC | Follow | 3.8 | (7.6k) | FMCG | Bengaluru +395 other locations | Highly Rated For | Job Security, Skill Development | Critically Rated For | Promotions | To view salary insights | Select designation | 7.6k | Reviews | 25.7k | Salaries | 733 | Interviews | 37 | Jobs | 665 | Benefits | 19 | Photos",3.8,25.7,FMCG,Bengaluru +395 other locations
Hindustan Unilever,"Hindustan Unilever | Follow | 4.1 | (7.5k) | FMCG | Mumbai +560 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Skill Development, Company Culture, Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 7.5k | Reviews | 21.1k | Salaries | 493 | Interviews | 29 | Jobs | 719 | Benefits | 6 | Photos",4.1,21.1,FMCG,Mumbai +560 other locations
L&T Construction,"L&T Construction | Follow | 4.0 | (7.5k) | Engineering & Construction | Chennai +442 other locations | Highly Rated For | Job Security, Skill Development, Salary | Critically Rated For | Work Life Balance, Promotions | To view salary insights | Select designation | 7.5k | Reviews | 19.4k | Salaries | 966 | Interviews | -- | Jobs | 928 | Benefits | 42 | Photos",4.0,19.4,Engineering & Construction,Chennai +442 other locations
Megha Engineering & Infrastructures,"Megha Engineering & Infrastructures | Follow | 3.9 | (7.4k) | Engineering & Construction | Hyderabad +424 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Work Life Balance, Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 7.4k | Reviews | 19.6k | Salaries | 614 | Interviews | 22 | Jobs | 573 | Benefits | 39 | Photos",3.9,19.6,Engineering & Construction,Hyderabad +424 other locations
Cholamandalam Investment & Finance,Cholamandalam Investment & Finance | Follow | 3.9 | (7.2k) | Financial Services | Chennai +897 other locations | Highly Rated For | Salary | Critically Rated For | Promotions | To view salary insights | Select designation | 7.2k | Reviews | 13.3k | Salaries | 316 | Interviews | 104 | Jobs | 328 | Benefits | 43 | Photos,3.9,13.3,Financial Services,Chennai +897 other locations
Tata Projects,"Tata Projects | Follow | 4.2 | (7.3k) | Engineering & Construction | Mumbai +293 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Salary, Company Culture, Work Life Balance | To view salary insights | Select designation | 7.3k | Reviews | 23k | Salaries | 657 | Interviews | 62 | Jobs | 602 | Benefits | 64 | Photos",4.2,23.0,Engineering & Construction,Mumbai +293 other locations
Bajaj Life Insurance,Bajaj Life Insurance | Follow | 3.8 | (7.1k) | Insurance | Pune +635 other locations | Highly Rated For | Salary | To view salary insights | Select designation | 7.1k | Reviews | 18k | Salaries | 468 | Interviews | 98 | Jobs | 514 | Benefits | 18 | Photos,3.8,18.0,Insurance,Pune +635 other locations
L&T Technology Services,"L&T Technology Services | Follow | 3.1 | (7.1k) | IT Services & Consulting | Bengaluru +101 other locations | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 7.1k | Reviews | 46.1k | Salaries | 665 | Interviews | 1 | Jobs | 525 | Benefits | 11 | Photos",3.1,46.1,IT Services & Consulting,Bengaluru +101 other locations
FIS,"FIS | Follow | 3.7 | (6.9k) | FinTech | Pune +63 other locations | Highly Rated For | Work Life Balance | Critically Rated For | Promotions, Job Security, Skill Development | To view salary insights | Select designation | 6.9k | Reviews | 38.7k | Salaries | 556 | Interviews | 138 | Jobs | 749 | Benefits | 17 | Photos",3.7,38.7,FinTech,Pune +63 other locations
Oracle,"Oracle | Follow | 3.3 | (6.9k) | Software Product | Bengaluru +61 other locations | Critically Rated For | Promotions, Salary, Job Security | To view salary insights | Select designation | 6.9k | Reviews | 66k | Salaries | 977 | Interviews | 23 | Jobs | 666 | Benefits | 39 | Photos",3.3,66.0,Software Product,Bengaluru +61 other locations
Omega Healthcare,"Omega Healthcare | Follow | 3.7 | (6.8k) | BPO | Chennai +73 other locations | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 6.8k | Reviews | 28.8k | Salaries | 584 | Interviews | 137 | Jobs | 422 | Benefits | 32 | Photos",3.7,28.8,BPO,Chennai +73 other locations
JLL,"JLL | Follow | 4.1 | (6.9k) | Real Estate | Gurugram +93 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Company Culture, Work Life Balance, Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 6.9k | Reviews | 26.4k | Salaries | 516 | Interviews | 574 | Jobs | 586 | Benefits | 21 | Photos",4.1,26.4,Real Estate,Gurugram +93 other locations
Muthoot Finance,Muthoot Finance | Follow | 3.7 | (6.8k) | NBFC | Bengaluru +824 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 6.8k | Reviews | 13.4k | Salaries | 392 | Interviews | 127 | Jobs | 362 | Benefits | 17 | Photos,3.7,13.4,NBFC,Bengaluru +824 other locations
eClerx,"eClerx | Follow | 3.0 | (6.7k) | IT Services & Consulting | Pune +35 other locations | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 6.7k | Reviews | 34k | Salaries | 667 | Interviews | 485 | Jobs | 580 | Benefits | 26 | Photos",3.0,34.0,IT Services & Consulting,Pune +35 other locations
IIFL Finance,"IIFL Finance | Follow | 4.0 | (6.7k) | NBFC | Mumbai +846 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Work Life Balance, Company Culture, Skill Development | To view salary insights | Select designation | 6.7k | Reviews | 14.1k | Salaries | 346 | Interviews | 75 | Jobs | 406 | Benefits | 23 | Photos",4.0,14.1,NBFC,Mumbai +846 other locations
PolicyBazaar,"PolicyBazaar | Follow | 3.7 | (6.6k) | Internet | Gurugram +169 other locations | Highly Rated For | Salary | Critically Rated For | Work Life Balance, Company Culture, Work Satisfaction | To view salary insights | Select designation | 6.6k | Reviews | 19.3k | Salaries | 682 | Interviews | 1.4k | Jobs | 309 | Benefits | 52 | Photos",3.7,19.3,Internet,Gurugram +169 other locations
Indian Army,"Indian Army | Follow | 4.7 | (6.6k) | Defence & Aerospace | New Delhi +379 other locations | Highly Rated For | Job Security, Company Culture, Work Life Balance | To view salary insights | Select designation | 6.6k | Reviews | 9.6k | Salaries | 218 | Interviews | -- | Jobs | 758 | Benefits | 16 | Photos",4.7,9.6,Defence & Aerospace,New Delhi +379 other locations
DMart,"DMart | Follow | 3.9 | (6.7k) | Retail | Mumbai +261 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Job Security, Company Culture | Critically Rated For | Promotions | To view salary insights | Select designation | 6.7k | Reviews | 20k | Salaries | 591 | Interviews | 192 | Jobs | 504 | Benefits | 18 | Photos",3.9,20.0,Retail,Mumbai +261 other locations
Indiamart Intermesh,"Indiamart Intermesh | Follow | 3.6 | (6.5k) | Internet | Noida +169 other locations | Critically Rated For | Work Satisfaction, Promotions, Company Culture | To view salary insights | Select designation | 6.5k | Reviews | 21.7k | Salaries | 833 | Interviews | 231 | Jobs | 536 | Benefits | 27 | Photos",3.6,21.7,Internet,Noida +169 other locations
Piramal Finance,"Piramal Finance | Follow | 4.2 | (6.5k) | NBFC | Mumbai +446 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Company Culture, Work Life Balance, Skill Development | To view salary insights | Select designation | 6.5k | Reviews | 13.1k | Salaries | 312 | Interviews | 103 | Jobs | 461 | Benefits | 84 | Photos",4.2,13.1,NBFC,Mumbai +446 other locations
Virtusa Consulting Services,"Virtusa Consulting Services | Follow | 3.6 | (6.4k) | IT Services & Consulting | Hyderabad +56 other locations | Critically Rated For | Promotions, Job Security, Salary | To view salary insights | Select designation | 6.4k | Reviews | 58.2k | Salaries | 700 | Interviews | 252 | Jobs | 349 | Benefits | 23 | Photos",3.6,58.2,IT Services & Consulting,Hyderabad +56 other locations
HSBC Group,"HSBC Group | Follow | 3.8 | (6.4k) | Financial Services | Bengaluru +68 other locations | Highly Rated For | Company Culture, Work Life Balance, Job Security | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 6.4k | Reviews | 46.4k | Salaries | 573 | Interviews | 106 | Jobs | 1.2k | Benefits | 26 | Photos",3.8,46.4,Financial Services,Bengaluru +68 other locations
SMFG India Credit,SMFG India Credit | Follow | 3.9 | (6.3k) | NBFC | Mumbai +626 other locations | Highly Rated For | Salary | Critically Rated For | Promotions | To view salary insights | Select designation | 6.3k | Reviews | 11.5k | Salaries | 229 | Interviews | 97 | Jobs | 364 | Benefits | 23 | Photos,3.9,11.5,NBFC,Mumbai +626 other locations
BigBasket,BigBasket | Follow | 3.9 | (6.2k) | Internet | Bengaluru +150 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 6.2k | Reviews | 20.4k | Salaries | 525 | Interviews | 89 | Jobs | 414 | Benefits | 36 | Photos,3.9,20.4,Internet,Bengaluru +150 other locations
Access Healthcare,"Access Healthcare | Follow | 3.7 | (6.3k) | BPO | Chennai +63 other locations | Critically Rated For | Promotions, Skill Development | To view salary insights | Select designation | 6.3k | Reviews | 30.4k | Salaries | 426 | Interviews | 648 | Jobs | 398 | Benefits | 9 | Photos",3.7,30.4,BPO,Chennai +63 other locations
GlobalLogic,"GlobalLogic | Follow | 3.5 | (6.2k) | IT Services & Consulting | Hyderabad +65 other locations | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 6.2k | Reviews | 42.8k | Salaries | 711 | Interviews | 51 | Jobs | 560 | Benefits | 21 | Photos",3.5,42.8,IT Services & Consulting,Hyderabad +65 other locations
HCL Group,"HCL Group | Follow | 3.5 | (6.2k) | IT Services & Consulting | Chennai +104 other locations | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 6.2k | Reviews | 38.7k | Salaries | 529 | Interviews | -- | Jobs | 658 | Benefits | 1 | Photos",3.5,38.7,IT Services & Consulting,Chennai +104 other locations
Manappuram Finance,"Manappuram Finance | Follow | 4.0 | (6.2k) | NBFC | Bengaluru +686 other locations | Highly Rated For | Work Life Balance, Promotions, Skill Development | To view salary insights | Select designation | 6.2k | Reviews | 9.6k | Salaries | 241 | Interviews | 6 | Jobs | 254 | Benefits | 38 | Photos",4.0,9.6,NBFC,Bengaluru +686 other locations
ICICI Lombard General Insurance Company,"ICICI Lombard General Insurance Company | Follow | 3.5 | (6.1k) | Insurance | Mumbai +328 other locations | Critically Rated For | Promotions, Work Satisfaction, Company Culture | To view salary insights | Select designation | 6.1k | Reviews | 20.8k | Salaries | 388 | Interviews | 231 | Jobs | 409 | Benefits | 26 | Photos",3.5,20.8,Insurance,Mumbai +328 other locations
Firstsource Solutions,"Firstsource Solutions | Follow | 3.5 | (6.1k) | BPO | Bengaluru +74 other locations | Critically Rated For | Promotions, Salary, Company Culture | To view salary insights | Select designation | 6.1k | Reviews | 25.4k | Salaries | 383 | Interviews | 65 | Jobs | 583 | Benefits | 14 | Photos",3.5,25.4,BPO,Bengaluru +74 other locations
Siemens,"Siemens | Follow | 4.0 | (6.1k) | Industrial Automation | Bengaluru +164 other locations | Highly Rated For | Work Life Balance, Job Security, Company Culture | Critically Rated For | Promotions | To view salary insights | Select designation | 6.1k | Reviews | 35.7k | Salaries | 530 | Interviews | 45 | Jobs | 654 | Benefits | 13 | Photos",4.0,35.7,Industrial Automation,Bengaluru +164 other locations
Swiggy,"Swiggy | Follow | 3.7 | (6.1k) | Internet | Bengaluru +251 other locations | Critically Rated For | Promotions, Job Security, Work Life Balance | To view salary insights | Select designation | 6.1k | Reviews | 25.3k | Salaries | 626 | Interviews | 215 | Jobs | 388 | Benefits | 22 | Photos",3.7,25.3,Internet,Bengaluru +251 other locations
Apollo Hospitals,"Apollo Hospitals | Follow | 4.0 | (6.1k) | Healthcare | Chennai +237 other locations | Highly Rated For | Job Security, Skill Development, Company Culture | Critically Rated For | Promotions | To view salary insights | Select designation | 6.1k | Reviews | 17.4k | Salaries | 523 | Interviews | 328 | Jobs | 534 | Benefits | 3 | Photos",4.0,17.4,Healthcare,Chennai +237 other locations
Shapoorji Pallonji Group,"Shapoorji Pallonji Group | Follow | 4.1 | (6.1k) | Engineering & Construction | Mumbai +190 other locations | Highly Rated For | Job Security, Company Culture, Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 6.1k | Reviews | 15.6k | Salaries | 461 | Interviews | 60 | Jobs | 662 | Benefits | 14 | Photos",4.1,15.6,Engineering & Construction,Mumbai +190 other locations
UST,"UST | Follow | 3.7 | (6k) | IT Services & Consulting | Bengaluru +57 other locations | Highly Rated For | Work Life Balance | Critically Rated For | Promotions, Job Security, Salary | To view salary insights | Select designation | 6k | Reviews | 41.6k | Salaries | 626 | Interviews | 672 | Jobs | 421 | Benefits | 27 | Photos",3.7,41.6,IT Services & Consulting,Bengaluru +57 other locations
Aurobindo Pharma,"Aurobindo Pharma | Follow | 4.0 | (6k) | Pharma | Hyderabad +120 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Job Security, Salary, Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 6k | Reviews | 20.4k | Salaries | 310 | Interviews | 19 | Jobs | 478 | Benefits | 9 | Photos",4.0,20.4,Pharma,Hyderabad +120 other locations
